Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,PALAY YIELD Q_n
-0.012425151110269412,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.2690253020794936,0.4154057059999622,-0.47492563750874295,0.10574973215792322,-0.4979293906955764,-0.29814885679289155
-0.012425151110269412,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,0.220867722716942,-0.26820297823397754,0.42591641497381083,-0.4737487333854042,0.10387898539892705,0.1909599410349634
-0.012425151110269412,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.3834937702917326,0.22054528666225037,-0.26319957870363875,0.42814108990108174,-0.4769266822681172,-0.35377423525371865
-0.012425151110269412,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,0.19285096476289748,-0.3824039616982922,0.22948615509379017,-0.2617764156692775,0.4269975765906067,0.11041573294581658
0.45213249441188275,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.5187746872698333,-0.5077854610262461,-0.39200630649381624,-0.39879274271011983,-0.6013273398769139,-0.47099881167551527
0.45213249441188275,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.43312345581032574,-0.5173687603379369,-0.5047121933102215,-0.3907329587665409,-0.4018016098160517,-0.4328110309456333
0.45213249441188275,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.36908515191536684,-0.43191767480869436,-0.5143726978944848,-0.5035699339766464,-0.3937236450362597,-0.41086980605258705
0.45213249441188275,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.5411880936330689,-0.3680290127307561,-0.42823319868480364,-0.5132416747089411,-0.5068151519533476,-0.485663514996737
-0.18135520402741565,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.3146525936046518,0.7739808219123909,-0.5691155572053103,-0.37703132606245665,-0.23135655296244065,-0.3254869902686209
-0.18135520402741565,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.20578747698322167,-0.3137236499645086,0.7873802948349964,-0.568048205525278,-0.3799911049106133,-0.25117714209395287
-0.18135520402741565,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.537986178438321,-0.20511292443201345,-0.30908697547888947,0.7900253889677772,-0.5714388701916835,-0.467704836437119
-0.18135520402741565,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,0.921286671568055,-0.5365353589613183,-0.1996012568572386,-0.30771718414767757,0.7896981952032671,0.458832707032001
-0.13912269079812908,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.34427030915607026,0.3043991556395444,-0.5956819448120344,-0.6139889740036781,-0.3921080520803013,-0.3580731520902697
0.029807362119017147,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.3754889823048628,0.028080692152461287,-0.6174180801266268,-0.26419435085235116,-0.3654507683069877,-0.36836449845655855
0.029807362119017147,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.3666837155193059,-0.37441787893854994,0.03547102135983533,-0.6164069091867519,-0.2668995979935254,-0.36510774327735324
0.029807362119017147,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.6180340583070196,-0.3656331879028334,-0.3702701711792238,0.037241568637502026,-0.6199066588704355,-0.5141926903665757
0.029807362119017147,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,0.16963707960097488,-0.6163961865587412,-0.36141470864364905,-0.36897154211887767,0.03521628477069511,0.04168889364978629
0.8744576267047484,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,1.337535646885288,5.623928881903881,-0.5344987491117,0.025151892722133584,1.3640414910464778,0.7980563264980287
0.8744576267047484,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.07931182679067784,1.3346038316462994,5.676400656520921,-0.5333911345678886,0.023099337601007127,-0.15606128083156165
0.8744576267047484,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.43312345581032574,-0.07893281682808534,1.3525198130144,5.684732177903281,-0.536703621638578,-0.3768506719520879
0.8744576267047484,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,5.312713361164861,-0.43191767480869436,-0.07240461316443832,1.3558222218070204,5.695446205970945,3.4866286921244027
-0.9837729553838603,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,1.627308972009977,1.1429378454124846,-0.1504936918872334,0.3886481485775448,1.1289727159545309,1.1112631245896045
-0.9837729553838603,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,0.3673553428766605,1.6237000275489701,1.159309721329134,-0.148939440459172,0.387415549169626,0.1108623736561076
-0.9837729553838603,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.05049459003794634,0.3666906011655342,1.6439450346396767,1.1623874071611253,-0.1513847016424999,-0.10737744340984075
-0.9837729553838603,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,1.5448596557452172,-0.050182918893013115,0.37680885000380565,1.6475864005645788,1.1629001680296571,0.7824239016378431
-0.05465766433955597,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,4.028745368070935,4.954695146637477,0.19486934700017997,1.4146586445951468,4.069351895798816,3.522304118858898
-0.05465766433955597,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,1.4720160850647015,4.019524855471656,5.001775419719866,0.19682529072036548,1.4157404656371466,1.2708255183410704
-0.05465766433955597,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,1.0149426910144324,1.4687700220099698,4.059071180705504,5.009322283431365,0.19515998741057655,1.0222513530345239
-0.05465766433955597,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,4.301708638423198,1.0127646964286852,1.4877668771940864,4.065521583638268,5.018512757424375,3.8732334469404694
0.6632950605583156,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,0.1672356432049139,-0.08771750786380186,-0.05549873014197752,-0.05625192510801394,0.06429695797794628,0.021497011538713213
0.6632950605583156,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,0.03115424742812626,0.16703853217197706,-0.08126007570001302,-0.05383398992494025,-0.058488106674891994,0.08925612929577964
0.6632950605583156,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,0.03355568382418722,0.0312751252563582,0.17554833783165336,-0.07962529854439293,-0.0560647172409544,0.059870892564549784
0.6632950605583156,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.14735252467907167,0.033670950084280886,0.038691189554589764,0.17748180925577597,-0.08191420453628878,-0.17450382016066157
0.9589226531633215,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.30024397522828605,-0.3129250416885343,-0.5505995900854722,-0.40121067789319353,-0.3807989013885925,-0.3317771802718861
0.9589226531633215,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.3786908974996107,-0.2993487009969724,-0.3082819334302008,-0.5495107024550464,-0.4042249992499893,-0.3564912995746557
0.9589226531633215,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.5427890512304429,-0.37761231204244683,-0.29459621860249446,-0.3069112057533197,-0.5528595511981619,-0.46699765531249154
0.9589226531633215,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.358678927532436,-0.5413270086171637,-0.3734903393739782,-0.29320957304923545,-0.309712811326423,-0.3768320619224924
-1.406098087676726,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.3674841943179929,-0.4215357672210294,-0.5369138752577659,-0.32786664400662496,-0.4712721069222628,-0.35031276974896325
-1.406098087676726,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.2954411024361641,-0.36643179617880767,-0.41776765205185173,-0.5358090697509622,-0.33071551975388214,-0.28996044377088953
-1.406098087676726,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.48995745051710177,-0.2945570513411271,-0.3622197506923377,-0.4165242673859936,-0.5391270110725156,-0.44991364814386015
-1.406098087676726,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.2562176413005018,-0.4886188624028646,-0.28976596631036283,-0.36091175817529875,-0.41957313233159405,-0.3332659826395228
-1.0260054686131468,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,0.6475229224171056,1.4232493502794388,-0.4765357216061202,-0.14813346206481412,1.2662981172109946,0.5557165211059609
-1.0260054686131468,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,0.17043755839966188,0.6462034977565142,1.4418794804188357,-0.47536069017411997,-0.1505769051645207,0.14573756911799787
-1.0260054686131468,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.3682846731166799,0.17023296527587398,0.658573567044819,1.4452858235807469,-0.4785422752240756,-0.26982439174860284
-1.0260054686131468,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,1.3151222405220522,-0.3672304044547819,0.1787685060264078,0.6610688458705137,1.4464367318003561,1.024037915875688
0.621062547329029,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,0.7844047969925804,6.450488447537207,-0.600512197104166,4.656303746702606,-0.021329468687848834,0.5134345338650779
0.621062547329029,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,2.1772379067079366,0.7827655129481074,6.509619176913632,-0.599481362905236,4.664697900069486,2.6710069250442188
0.621062547329029,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.475548832140736,2.172343913143265,0.7962357573705711,6.518919816063704,-0.6029429328328723,-0.4000759888872208
0.621062547329029,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,6.567864117506056,-0.4742439134353285,2.1970089220887514,0.798891151305714,6.5315155606794155,3.0082764914027234
0.8322251134754618,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,1.0117407758196846,0.8043279363994116,-0.5972920289094116,-0.07156551460081396,1.0441540857667149,0.8132607206775188
0.8322251134754618,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.10652810594603537,1.0095702633247883,0.8179718926851635,-0.5962574493278044,-0.07383623975649678,-0.07843884738890192
0.8322251134754618,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.5283804328540771,-0.10608549821120912,1.024867699198136,0.8206525679533772,-0.5997117469209555,-0.44518670062661353
0.8322251134754618,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,0.7804024029991454,-0.5269520596496275,-0.09977604281985103,1.0277890153033566,0.8203944613664766,0.4253904838489611
1.4657128119147602,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,0.9252890655614899,2.8431748649616173,0.16910800144214447,-0.33028457918969867,0.45607824979785794,0.5225534483668528
1.4657128119147602,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.6124307067162107,0.9233205695195716,2.873244242987183,0.1710339821009128,-0.33313890918781974,-0.5111034254537296
1.4657128119147602,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.21219130737271755,-0.6108059286269216,0.9379231579397663,2.8783154087490863,0.16931050011524218,-0.28690839891723424
1.4657128119147602,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,2.554263420889507,-0.21150179063980729,-0.6085626175910521,0.9407433487127037,2.8826988696473723,1.098422204168738
1.5079453251440467,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,0.0695772297651016,-0.5844518555197721,-0.3928113485425048,-0.36252371496401453,0.09095424175125986,-0.20381461677350957
-1.2371680347595797,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.34587126675344426,-0.10129384855536375,-0.555429842377604,-0.3738074124850251,-0.5334724357266611,-0.32792490414562603
-1.2371680347595797,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.4307220194142648,-0.34486937272750345,-0.09494579052771938,-0.5543465728211938,-0.3767599189986965,-0.3822848005939619
-1.2371680347595797,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.4019047826615333,-0.4295218499807717,-0.34048361537774524,-0.09332693124847717,-0.5577063300660371,-0.4298334262103598
-1.2371680347595797,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.21059034977534358,-0.4007719520456995,-0.4258180725387378,-0.3391503415276355,-0.09564674466193517,-0.34612551308998496
-0.730377876008141,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.32665977558495657,-0.042196836133270826,-0.5514046321341609,-0.5704661407083518,-0.32667653736398616,-0.31705664686187796
-0.730377876008141,-1.8028555145144245,-0.4359763408214319,-0.7834535391598402,-1.3668292476994646,-1.3279668489224288,-1.4163139209108428,-1.3338774783451095,0.1430145830394673,0.6598965994405855,1.3077216207336593,1.4643477572853743,-0.5067675052895285,-0.32570277410412196,-0.03537267892476229,-0.5503166808494043,-0.5738622596256211,-0.4478851549179551
-0.730377876008141,-1.8028555145144245,0.4523843248411957,-0.7834535391598402,-1.3282291411033724,-1.3678364942204797,-1.313212709944787,-1.4008937356118518,-0.4636491804909241,0.155931845301887,0.6735174519453396,1.3331263852419042,-0.47714978973811,-0.5053896361983234,-0.3211626062092186,-0.03368453006599285,-0.5536673476761411,-0.4083760620867955
-0.730377876008141,-1.8028555145144245,1.3407449905038231,-0.7834535391598402,-1.38661453096894,-1.3283028434338808,-1.3532570480861636,-1.29744949818007,-1.5586032902774813,-0.4562920041703109,0.16988472967226273,0.6957654353165015,-0.018475438090466888,-0.47584112998727696,-0.5022970671641557,-0.31980686006304604,-0.03586980529147442,-0.22324348767116883
0.07203987534830371,-1.8028555145144245,-1.3243370064840594,-0.7834535391598402,-1.3279010807370846,-1.4306182823536329,-1.3495198930349988,-1.3541922037613143,0.6424024371650934,1.2945188824300586,1.4382930672489063,0.8307359894183567,-0.07290799640118195,0.4784957598019262,-0.37912563371479846,-0.13281987257201408,0.2710928563406213,0.04466649838505974
