Province,Year,Quarter,Crop,AFF GDP Q_n-1,NINO3.4 SST Q_n-1,Area Harvested Q_n,Area Harvested Q_n-1,PALAY YIELD Q_n
-1.7108754363794163,-0.3713213490911046,-0.4455638752428834,-0.8625638362250683,-0.7070258627318005,-0.2905628938139645,-0.38421142802310054,-0.546766998939713,-0.34569176402164264
-1.7108754363794163,-0.3713213490911046,0.42944839994354617,-0.8625638362250683,-0.7412642828839612,1.1577548146744066,-0.5579912244377233,-0.3757121076860098,-0.4816590118002729
-1.7108754363794163,-0.3713213490911046,1.3044606751299757,-0.8625638362250683,-0.7536503323721279,0.7265762602389362,0.04158874894533119,-0.5524150378018636,-0.06641382579482359
-1.7108754363794163,-0.27663235197233027,-1.320576150429313,-0.8625638362250683,-0.4487921142181915,0.988231622332257,-0.5540236491771154,0.05725041423256151,-0.4824349941442211
-1.7108754363794163,-0.27663235197233027,-0.4455638752428834,-0.8625638362250683,-0.646554549004717,0.5496824943166881,-0.36945204805363946,-0.548380724328899,-0.33598252152297375
-1.7108754363794163,-0.27663235197233027,0.42944839994354617,-0.8625638362250683,-0.6984291950707175,0.4575503245655247,-0.5552932732605099,-0.36070446156658115,-0.48332453487996657
-1.7108754363794163,-0.27663235197233027,1.3044606751299757,-0.8625638362250683,-0.7053064051405947,0.05216877766038177,0.03603414358048024,-0.5496717046402476,-0.029204526082575944
-1.7108754363794163,-0.1819433548535559,-1.320576150429313,-0.8625638362250683,-0.3811359241278548,0.04479820408028712,-0.5529920796093574,0.05160237537041093,-0.48150760061120984
-1.7108754363794163,-0.1819433548535559,-0.4455638752428834,-0.8625638362250683,-0.48273155220622466,-0.12841027505190966,-0.35770802528224027,-0.5473318028259281,-0.32492950472137017
-1.7108754363794163,-0.1819433548535559,0.42944839994354617,-0.8625638362250683,-0.5039071810837806,0.8592465846806163,-0.5559280853022072,-0.3487628936866057,-0.4822646565565251
-1.7108754363794163,-0.1819433548535559,1.3044606751299757,-0.8625638362250683,-0.48358073598774004,0.5975912225872995,0.037859228200359835,-0.550317194795922,-0.01860574284816156
-1.7108754363794163,-0.08725435773478153,-1.320576150429313,-0.8625638362250683,-0.19154711584902043,0.3764740151844914,-0.5524366190728723,0.05345815956797469,-0.4689026191217099
-1.7108754363794163,-0.08725435773478153,-0.4455638752428834,-0.8625638362250683,-0.4009822609354418,0.21063610963239318,-0.3569145102301187,-0.546766998939713,-0.31834311799712695
-1.7108754363794163,-0.08725435773478153,0.42944839994354617,-0.8625638362250683,-0.44853965417503816,1.054566784553097,-0.5559280853022072,-0.3479560309920127,-0.4778169528777977
-1.7108754363794163,-0.08725435773478153,1.3044606751299757,-0.8625638362250683,-0.4141517429408139,-0.03996339209078958,0.03730376766387474,-0.550317194795922,-0.006682111709445377
-1.7108754363794163,0.00743463938399282,-1.320576150429313,-0.8625638362250683,-0.05472741894878355,-0.8286147651607915,-0.5511669949894779,0.05289335568175964,-0.4679562991900657
-1.7108754363794163,0.00743463938399282,-0.4455638752428834,-0.8625638362250683,-0.263671910732664,-1.0349908254034104,-0.3569145102301187,-0.5454760186283644,-0.3063627076625121
-1.7108754363794163,0.00743463938399282,0.42944839994354617,-0.8625638362250683,-0.3114954105042327,0.7560585545593069,-0.5559280853022072,-0.3479560309920127,-0.47607572420357247
-1.7108754363794163,0.00743463938399282,1.3044606751299757,-0.8625638362250683,-0.30682024749380044,0.2659154114830913,0.038573391747269245,-0.550317194795922,0.017430120148847348
-1.7108754363794163,0.10212363650276718,-1.320576150429313,-0.8625638362250683,0.030955162576629856,0.6454999508579069,-0.5508495889686292,0.05418433599310834,-0.46704783205568734
-1.7108754363794163,0.10212363650276718,-0.4455638752428834,-0.8625638362250683,-0.16926984314679577,0.08533635877080377,-0.3569145102301187,-0.5451532735505271,-0.29725910992009547
-1.7108754363794163,0.10212363650276718,0.42944839994354617,-0.8625638362250683,-0.16896900009782936,0.6049617961673941,-0.5543410551979641,-0.3479560309920127,-0.47355851318539904
-1.7108754363794163,0.10212363650276718,1.3044606751299757,-0.8625638362250683,-0.16845725676711334,-0.7254267350394821,0.11887711502197161,-0.5487034694067361,0.08950184614286517
-1.7108754363794163,0.19681263362154153,-1.320576150429313,-0.8625638362250683,0.30208608361417544,-1.7057130211919214,-0.5508495889686292,0.13583884068591381,-0.465003781003336
-1.7108754363794163,0.19681263362154153,-0.4455638752428834,-0.8625638362250683,0.08642193667678388,-1.679916013661594,-0.3521534199173893,-0.5451532735505271,-0.2903131216218275
-1.7108754363794163,0.19681263362154153,0.42944839994354617,-0.8625638362250683,0.2499186583335107,0.048483490870338375,-0.5547378127240249,-0.3431148548244551,-0.47314213241547565
-1.7108754363794163,0.19681263362154153,1.3044606751299757,-0.8625638362250683,0.13442035962321555,-0.25739531270354643,0.11887711502197161,-0.5491069007540326,0.10810649599898899
-1.7108754363794163,0.2915016307403159,-1.320576150429313,-0.8625638362250683,0.49787660076634205,-0.8138736180006022,-0.4734818713867766,0.13583884068591381,-0.40038905607067404
-1.7108754363794163,0.2915016307403159,-0.4455638752428834,-0.8625638362250683,0.2694002617126601,-0.9502292292323335,-0.3521534199173893,-0.46648416082771554,-0.2790329880366293
-1.7108754363794163,0.2915016307403159,0.42944839994354617,-0.8625638362250683,0.2129956016536665,1.0177139166526317,-0.5543410551979641,-0.3431148548244551,-0.4702463934246445
-1.7108754363794163,0.2915016307403159,1.3044606751299757,-0.8625638362250683,0.1292595056698127,0.6712969583882381,0.11887711502197161,-0.5487034694067361,0.06889099803165577
-1.7108754363794163,0.38619062785909025,-1.320576150429313,-0.8625638362250683,0.675888224167014,1.1761812486246392,-0.4734818713867766,0.13583884068591381,-0.4001051600911808
-1.7108754363794163,0.38619062785909025,-0.4455638752428834,-0.8625638362250683,0.3684384137273424,1.2093488297350612,-0.3521534199173893,-0.46648416082771554,-0.2789572824420978
-1.7108754363794163,0.38619062785909025,0.42944839994354617,-0.8625638362250683,0.2431568231236494,0.8297642903602456,-0.5543410551979641,-0.3431148548244551,-0.4678805935955342
-1.7108754363794163,0.38619062785909025,1.3044606751299757,-0.8625638362250683,0.2484566231450286,-1.307702047866869,0.11951192706366887,-0.5487034694067361,0.0847134672887458
-1.7108754363794163,0.4808796249778646,-1.320576150429313,-0.8625638362250683,0.8761671955507697,-1.8052157645231794,-0.4738786289128374,0.13648433084158818,-0.39450294609584746
-1.7108754363794163,0.4808796249778646,-0.4455638752428834,-0.8625638362250683,0.6257423401164139,-1.4882811005791645,-0.3489000082036909,-0.466887592175012,-0.26841527840358204
-1.7108754363794163,0.4808796249778646,0.42944839994354617,-0.8625638362250683,0.5416328265748743,0.317509426543746,-0.5539442976719033,-0.339806717776624,-0.4648523698142729
-1.7108754363794163,0.4808796249778646,1.3044606751299757,-0.8625638362250683,0.42352370643550813,-0.515365388006816,0.11951192706366887,-0.5483000380594396,0.09803765192629532
-1.7108754363794163,0.575568622096639,-1.320576150429313,-0.8625638362250683,0.9991363265945723,-1.2929609007066838,-0.4730057623555037,0.13648433084158818,-0.3924588950434961
-1.7108754363794163,0.575568622096639,-0.4455638752428834,-0.8625638362250683,0.582773268594765,-0.8101883312105588,-0.34096485768247525,-0.4660000432109598,-0.2579489799595978
-1.7108754363794163,0.575568622096639,0.42944839994354617,-0.8625638362250683,0.5245914635145575,0.6823528187583762,-0.5539442976719033,-0.33173809083069467,-0.4642088722607549
-1.7108754363794163,0.575568622096639,1.3044606751299757,-0.8625638362250683,0.5077479745421174,0.46860618493566275,0.11951192706366887,-0.5483000380594396,0.11982193675274347
-1.7108754363794163,0.6702576192154133,-1.320576150429313,-0.8625638362250683,1.0897310237999136,-0.16526314295237898,-0.4730057623555037,0.13648433084158818,-0.39052840238294206
-1.7108754363794163,0.6702576192154133,-0.4455638752428834,-0.8625638362250683,0.6372674202190851,-0.6332945652883146,-0.3405681001564145,-0.4660000432109598,-0.2574001143992442
-1.7108754363794163,0.6702576192154133,0.42944839994354617,-0.8625638362250683,0.5299508118507835,0.6602410980180962,-0.5539442976719033,-0.3313346594833982,-0.4626001283769599
-1.7108754363794163,0.6702576192154133,1.3044606751299757,-0.8625638362250683,0.5683011672021155,-0.29056289381396844,0.11951192706366887,-0.5483000380594396,0.10475652344096872
-1.7108754363794163,0.7649466163341877,-1.320576150429313,-0.8625638362250683,1.3083043540355574,-0.4637713729461652,-0.4730057623555037,0.13648433084158818,-0.387632663392111
-1.7108754363794163,0.7649466163341877,-0.4455638752428834,-0.8625638362250683,0.8732697978564977,-0.8212441915807007,-0.3389810700521714,-0.4660000432109598,-0.2601065894037465
-1.7108754363794163,0.7649466163341877,0.42944839994354617,-0.8625638362250683,0.7515580046688904,1.2609428447957158,-0.5535475401458425,-0.32972093409421227,-0.46123742767539233
-1.7108754363794163,0.7649466163341877,1.3044606751299757,-0.8625638362250683,0.6458312122480132,0.05585406445042909,0.11990868458972966,-0.5478966067121431,0.06012807546463102
-1.7108754363794163,0.859635613452962,-1.320576150429313,-0.8625638362250683,1.5024976117009434,0.35804758123425867,-0.47221224730338207,0.13688776218888465,-0.3901498744102844
-1.7108754363794163,0.859635613452962,-0.4455638752428834,-0.8625638362250683,0.7874879691396725,0.4243827434551027,-0.3389810700521714,-0.4651931805163668,-0.2581760967431924
-1.7108754363794163,0.859635613452962,0.42944839994354617,-0.8625638362250683,0.6035128301250563,1.8395328708330516,-0.5543410551979641,-0.32972093409421227,-0.46314899393731346
-1.7108754363794163,0.859635613452962,1.3044606751299757,-0.8625638362250683,0.5362337793620835,1.688436112441135,0.11808359996985004,-0.5487034694067361,-0.032819468221456566
-1.7108754363794163,0.9543246105717363,-1.320576150429313,-0.8625638362250683,1.3042135088645608,2.3849553157599734,-0.4726090048294429,0.13503197799132088,-0.3911529735378272
-1.7108754363794163,0.9543246105717363,-0.4455638752428834,-0.8625638362250683,0.7107978034510957,2.130670527246747,-0.33953653058865646,-0.4655966118636633,-0.3066087508447396
-1.7108754363794163,0.9543246105717363,0.42944839994354617,-0.8625638362250683,0.5924988730581546,1.3235927202265085,-0.5539442976719033,-0.3302857379804274,-0.46233515879609954
-1.7108754363794163,0.9543246105717363,1.3044606751299757,-0.8625638362250683,0.6575827000060921,-0.5337918219570525,0.11800424846463789,-0.5483000380594396,-0.04074962924863447
-1.7108754363794163,1.0490136076905108,-1.320576150429313,-0.8625638362250683,1.3382391678501326,-0.9281175084920535,-0.4726090048294429,0.1349512917218616,-0.3911529735378272
-1.7108754363794163,1.0490136076905108,-0.4455638752428834,-0.8625638362250683,0.9092903253894427,-0.18737486369265902,-0.33953653058865646,-0.4655966118636633,-0.2749827387291924
-1.7108754363794163,1.0490136076905108,0.42944839994354617,-0.8625638362250683,0.8588163053122378,1.2867398523260432,-0.5539442976719033,-0.3302857379804274,-0.46227837960020085
-1.7108754363794163,1.0490136076905108,1.3044606751299757,-0.8625638362250683,0.7982916462197708,-0.07681625999125498,0.11919452104282025,-0.5483000380594396,-0.0007581489373530507
-1.7108754363794163,1.143702604809285,-1.320576150429313,-0.8625638362250683,1.6115392603149679,-1.1234377083645304,-0.46943494462095664,0.136161585763751,-0.38869254171555245
-1.7108754363794163,1.143702604809285,-0.4455638752428834,-0.8625638362250683,1.0952038861113165,-0.9760262367626609,-0.3775459015852794,-0.4623691610852916,-0.31139712969885897
-1.7108754363794163,1.143702604809285,0.42944839994354617,-0.8625638362250683,0.9511410051228723,0.6860381055484196,-0.5540236491771154,-0.36893446105142913,-0.4649280754088045
-1.7108754363794163,1.143702604809285,1.3044606751299757,-0.8625638362250683,0.8917806396446522,0.2659154114830913,0.11808359996985004,-0.548380724328899,-0.06207968050789342
-1.7108754363794163,1.2383916019280594,-1.320576150429313,-0.8625638362250683,1.7153325933881582,0.6565558112280488,-0.46943494462095664,0.13503197799132088,-0.3878597801757056
-1.7108754363794163,1.2383916019280594,-0.4455638752428834,-0.8625638362250683,1.0409547509907935,0.6676116715981869,-0.3775459015852794,-0.4623691610852916,-0.29695628754196934
-1.7108754363794163,1.2383916019280594,0.42944839994354617,-0.8625638362250683,0.884757039967443,1.6184156634302476,-0.5539442976719033,-0.36893446105142913,-0.46227837960020085
-1.7108754363794163,1.2383916019280594,1.3044606751299757,-0.8625638362250683,0.8576613161221854,0.1627273813617819,0.1234795023242767,-0.5483000380594396,0.190322771660232
-1.7108754363794163,1.3330805990468337,-1.320576150429313,-0.8625638362250683,1.6152814997261313,0.20695082284234587,-0.46943494462095664,0.14051864431455288,-0.3679870616111786
-1.7108754363794163,1.3330805990468337,-0.4455638752428834,-0.8625638362250683,1.174036550544491,0.29171241901342254,-0.3775459015852794,-0.4623691610852916,-0.2958964092185279
-1.7108754363794163,1.3330805990468337,0.42944839994354617,-0.8625638362250683,1.0597986911651234,0.8297642903602456,0.10505963741937888,-0.36893446105142913,0.12967312724115898
-1.7108754363794163,1.3330805990468337,1.3044606751299757,-0.8625638362250683,0.9751613066242633,-0.5264212483769579,-0.535534748462683,0.12178894058496703,-0.4393017316598811
-1.7108754363794163,1.427769596165608,-1.320576150429313,-0.8625638362250683,1.8526603118494331,-1.5435604024298626,-0.4611030365736802,-0.5295808235448835,-0.35812640792344663
-1.7108754363794163,1.427769596165608,-0.4455638752428834,-0.8625638362250683,1.4504610686539525,-1.0497319725635956,-0.3858563847261485,-0.4538971027920657,-0.28198550622335905
-1.7108754363794163,1.427769596165608,0.42944839994354617,-0.8625638362250683,1.245108084609279,0.5128296264162228,-0.4372182335048211,-0.377384734051901,-0.351937475570494
-1.7108754363794163,1.427769596165608,1.3044606751299757,-0.8625638362250683,1.118887367456854,-0.31635990134429576,0.006753438157194492,-0.4296105356848182,0.08961540453466246
-1.7108754363794163,1.5224585932843826,-1.320576150429313,-0.8625638362250683,2.0291627576457025,-1.2929609007066838,-0.46111097172420146,0.021829141939931466,-0.35309198588709984
-1.7108754363794163,1.5224585932843826,-0.4455638752428834,-0.8625638362250683,1.5313146540222458,-1.1013259876242503,-0.38587780963255586,-0.45390517141901165,-0.28811765938041306
-1.7108754363794163,1.5224585932843826,0.42944839994354617,-0.8625638362250683,1.4101586451065438,-0.1357808486320004,-0.4372182335048211,-0.377406519344655,-0.35341373466385884
-1.7108754363794163,1.5224585932843826,1.3044606751299757,-0.8625638362250683,1.437410062983328,-0.9760262367626609,0.006753438157194492,-0.4296105356848182,0.002061884458946491
-1.7108754363794163,1.617147590403157,-1.320576150429313,-0.8625638362250683,2.392717005390348,-1.274534466756447,-0.4611030365736802,0.021829141939931466,-0.3530352066912012
-1.7108754363794163,1.617147590403157,-0.4455638752428834,-0.8625638362250683,1.9468744300665655,-0.6185534181281254,-0.38587780963255586,-0.4538971027920657,-0.2893478752915504
-1.7108754363794163,1.617147590403157,0.42944839994354617,-0.8625638362250683,1.5518048569841154,1.4194101767677274,-0.4372475935617496,-0.377406519344655,-0.38462431232941424
-1.7108754363794163,1.617147590403157,1.3044606751299757,-0.8625638362250683,1.601963767228588,1.393613169237396,0.006753438157194492,-0.4296403896045181,0.0031217627823879298
-1.7108754363794163,1.7118365875219312,-1.320576150429313,-0.8625638362250683,2.7941210304646433,1.7105478331814188,-0.45777582796013444,0.021829141939931466,-0.35846708309883857
-1.4590740292959643,-1.1288333260412995,-0.4455638752428834,-0.8625638362250683,-1.0009395968528236,-0.17263371653246973,-0.2919256274613625,-0.5083603346770891,-0.33518761278039266
-1.4590740292959643,-1.1288333260412995,0.42944839994354617,-0.8625638362250683,-1.0278200783517073,0.9734904751720678,-0.569021083662213,-0.281873976304851,-0.4821132453674621
-1.4590740292959643,-1.1288333260412995,1.3044606751299757,-0.8625638362250683,-1.0796463414118946,0.2032655360522946,-0.18424563488846618,-0.5636304292567055,-0.24876967662264965
-1.4590740292959643,-1.0341443289225252,-1.320576150429313,-0.8625638362250683,-0.8626249891319497,0.6676116715981869,-0.5307736581499536,-0.1723827086485891,-0.4655526465636896
-1.4590740292959643,-1.0341443289225252,-0.4455638752428834,-0.8625638362250683,-0.9643880968458266,0.42069745666505537,-0.27383348427299087,-0.5247396473773258,-0.36893338154282274
-1.4590740292959643,-1.0341443289225252,0.42944839994354617,-0.8625638362250683,-1.0003503166538175,0.6676116715981869,-0.5852087907254929,-0.263477506868132,-0.4909329471303855
-1.4590740292959643,-1.0341443289225252,1.3044606751299757,-0.8625638362250683,-0.9804649012646119,-0.5743299766475692,-0.09751443969157914,-0.5800904282264014,-0.21237421205161597
-1.4590740292959643,-0.9394553318037507,-1.320576150429313,-0.8625638362250683,-0.7796301456089514,-1.3703519232976658,-0.5674340535579699,-0.08419261612958079,-0.48427085481161075
-1.4590740292959643,-0.9394553318037507,-0.4455638752428834,-0.8625638362250683,-0.8799752590755352,-1.031305538613363,-0.2386014159587934,-0.5620167038675196,-0.3095801954301022
-1.4590740292959643,-0.9394553318037507,0.42944839994354617,-0.8625638362250683,-0.9069010221055003,0.31013885296365523,-0.5762420706365192,-0.22765280322820544,-0.4887185584903382
-1.4590740292959643,-0.9394553318037507,1.3044606751299757,-0.8625638362250683,-0.9278942842688375,-0.4232332182556485,-0.11282928019752535,-0.5709728797775012,-0.24360276979587264
